3.3306690738754696e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,2.220446049250313e-16,0.0
0.02357269524011285,0.025495293051946977,0.02521346220628229,0.07046982231325871,0.06164892785039966,0.0027727375249192443,0.004879579165360304,0.040193346412984776,0.05470040163522494
0.05186100957582396,0.09128957068087218,0.09570279271893478,0.1271415232739177,0.1272985136000121,0.027753498396414056,0.014620156503720172,0.13297466959918602,0.10784414977348822
0.16823519882152704,0.2377711685300914,0.3404712216794681,0.21320930258295656,0.27359889375920765,0.04776846220131259,0.03269110051074964,0.3061604599448631,0.29357585289520816
1.1102230246251565e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,-2.220446049250313e-16
0.01732719623160106,0.024502692156121775,0.015897712807999453,0.0701154140279805,0.05068829664178953,0.01425697272702553,0.0041175848266492565,0.03790968325501842,0.027414796736747404
0.062393129867952424,0.10926534914016672,0.08012210039417778,0.33408428194284734,0.09780917401121059,0.06128143068396186,0.019853724591248345,0.12860408099396015,0.10268682636415338
0.0871073178276548,0.1413423356734267,0.10356996074080405,0.23827057811678543,0.15493078771730584,0.06409674342071814,0.021293626559513168,0.16329098720868573,0.261825029678046
9.992007221626409e-16,2.220446049250313e-16,4.440892098500626e-16,1.1102230246251565e-16,0.0,0.0,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16
0.00966105564051345,0.0043147906699866345,0.006261815825168382,0.03177852943659021,0.0513410792447635,0.007383041567926574,0.0008449870126140402,0.010013408423212633,0.006199062378461906
0.04175268111148234,0.038466642275691076,0.07104737985148979,0.05335679850931463,0.09568870327526979,0.014538591172526316,0.007136720467146862,0.07132898102525465,0.04421284004128967
0.11905712565118154,0.13013850852902353,0.20997704808769468,0.19932228081559056,0.2884115938849847,0.031538454078982925,0.016824780331053057,0.1944687019735971,0.14487301578651401
3.3306690738754696e-16,0.0,1.1102230246251565e-16,-2.220446049250313e-16,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-4.440892098500626e-16
0.01181848373292771,0.02027598204467651,0.04336037632855594,0.04310369121967539,0.07076682979499649,0.0017170568171769318,0.0033950266698736797,0.02365046538691351,0.04484290488073328
0.019117706103124354,0.06874833775789468,0.07240814481511382,0.08032509206455274,0.12264611310773499,0.007462306782812456,0.008916416402386607,0.07645956787964303,0.08268204130159496
0.15653154479235587,0.23665821997940106,0.29060844627249627,0.19322546161597842,0.30970054810916736,0.03652025140724813,0.020162920042102406,0.27273316639402145,0.20827250711162149
4.440892098500626e-16,2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0
0.029230578328079626,0.035595298877654336,0.0294381513891121,0.035967161902609956,0.06263615870921624,0.001623083739649589,0.008634171527709067,0.05998728173291412,0.031008872393812115
0.07992480294498538,0.12159694250865605,0.08703984708112478,0.08533318352143304,0.0931346978075791,0.004911407689653813,0.023579121582701146,0.15551547220701167,0.06947799656228737
0.14635720473888048,0.217738707355271,0.1821050165697572,0.2518336673965694,0.3027140445557335,0.024150006738111296,0.030469564389235648,0.2878213784596453,0.16428080397556777
6.661338147750939e-16,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,-2.220446049250313e-16
0.03902338415808437,0.018284658526135478,0.030017560667985443,0.1570752579815592,0.08718322567012715,0.01575605697329696,0.0026518908219840265,0.03310354161659157,0.02581542105668
0.1266723144230827,0.1296889697710485,0.11793820109443343,0.22843730180068522,0.19498023184958335,0.04049014764549508,0.011375832556251186,0.12323494495290743,0.12461982686004158
0.15895147917238495,0.3531732261051237,0.2337359688672953,0.34016202468912204,0.3053292568094117,0.04708539004522072,0.020498079637225275,0.28681251377701433,0.28009154091549315
1.1102230246251565e-16,0.0,0.0,0.0,4.440892098500626e-16,1.1102230246251565e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.022789632476332033,0.03762496397118187,0.028435481862115086,0.040419529547113364,0.0751930939369495,0.0016565902799707821,0.007177414383043312,0.041301198408161155,0.03981027166674189
0.039732639188937324,0.10834398061674977,0.09001837075072083,0.08360450419713117,0.11149030553255623,0.007981725347963153,0.01851920357209247,0.14700009829410665,0.12435928737846491
0.1637376925446098,0.26410700947057264,0.21515938682557145,0.23599289709586224,0.24510931089323307,0.03746588871042267,0.025407621087127796,0.24518468029668827,0.18776818696067898
5.551115123125783e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0
0.004135394487461808,0.009828461330360194,0.009200024042965271,0.016327160889069936,0.038414837660831425,0.03346185118099054,0.0010329575599025143,0.014186441275603201,0.03074025347309639
0.06448714348660423,0.09152764309012129,0.10229474410682604,0.08458262853636478,0.11898225752093627,0.049401614062576704,0.011490985902518402,0.09293033974124254,0.12214209935742548
4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,0.0
